ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000177;-0,49;0,08;64;0,44;Sim/A/A02;-0,08;0,3;10;0,7;Sim/B/B01 Sim/B/B02 Sim/A/A04 ;-0,53 (0,25 | 10 | 0,5) -0,78 (0,39 | 10 | 0) -1,16 (0,23 | 6 | 0,33) 
P000178;0,87;0,11;59;0,69;Sim/C/C02;1,44;0,49;10;1;Sim/B/B02 Sim/A/A04 Sim/A/A02 ;0,51 (0,25 | 5 | 0,4) 0,17 (0,24 | 3 | 0,67) -0,07 (0,31 | 10 | 0,7) 
P000179;1,81;0,19;55;0,53;Sim/B/B02;2,44;0,33;10;0,7;Sim/C/C10 Sim/C/C04 Sim/C/C07 Sim/B/B01 Sim/C/C03 Sim/B/B03 ;1,81 (1,5 | 3 | 0) 1,8 (1,19 | 3 | 0) 1,8 (1,24 | 3 | 0) 1,53 (0,34 | 10 | 0,8) 1,44 (0,35 | 10 | 0,9) 1,41 (0,24 | 6 | 0,5) 
P000180;2,54;0,15;55;0,33;Sim/C/C07;2,76;0,28;10;0,3;Sim/C/C05 Sim/C/C10 Sim/B/B04 ;2,49 (0,42 | 10 | 0) 2,05 (1,01 | 7 | 0,14) 1,89 (0,84 | 7 | 0,14) 
P000181;1,69;0,19;39;0,67;;;;;;Sim/C/C07 Sim/C/C04 Sim/B/B03 Sim/B/B04 Sim/B/B01 Sim/B/B02 ;1,69 (1,72 | 1 | 0) 1,68 (1,56 | 2 | 0) 1,68 (0,29 | 10 | 0,8) 1,65 (5,03 | 1 | 0) 1,63 (0,38 | 10 | 0,8) 1,62 (0,4 | 10 | 0,5) 
P000182;2,51;0,15;49;0,39;Sim/C/C07;2,7;0,3;10;0,3;Sim/B/B02 Sim/C/C05 Sim/C/C10 Sim/C/C04 ;2,38 (0,32 | 10 | 0,6) 2,34 (0,65 | 5 | 0) 2,33 (0,68 | 6 | 0) 2,05 (0,73 | 5 | 0,2) 
P000183;2,69;0,12;53;0,42;Sim/C/C04;3,06;0,29;10;0,4;Sim/B/B04 Sim/C/C07 Sim/C/C05 Sim/C/C10 ;2,69 (0,21 | 7 | 0,43) 2,57 (0,35 | 10 | 0,2) 2,12 (0,9 | 7 | 0,14) 2,05 (1,01 | 7 | 0,14) 
P000184;-4,91;0,26;31;0,1;Sim/A/A01;-4,89;0,33;10;0,1;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/A/A06 Sim/A/A03 ;-4,91 (129947,88 | 1 | 0) -4,91 (476,66 | 3 | 0) -4,91 (19,27 | 4 | 0) -4,91 (16,26 | 3 | 0) -4,95 (0,41 | 10 | 0,2) 
P000185;-0,45;0,08;69;0,54;Sim/A/A07;-0,01;0,28;10;0,8;Sim/A/A04 Sim/C/C01 Sim/C/C02 ;-0,59 (0,25 | 7 | 0,43) -0,93 (0,22 | 5 | 0,4) -1,44 (0,6 | 6 | 0,17) 
P000186;-0,71;0,08;56;0,39;Sim/C/C02;-0,21;0,21;9;0,44;Sim/A/A06 Sim/A/A07 Sim/A/A02 Sim/B/B01 Sim/B/B02 Sim/C/C03 ;-0,82 (0,18 | 4 | 0,5) -0,88 (0,24 | 4 | 0,25) -0,89 (0,23 | 8 | 0,5) -0,94 (0,28 | 10 | 0,4) -1,05 (0,73 | 5 | 0) -1,89 (1,27 | 5 | 0,2) 
P000187;1,73;0,21;30;0,67;;;;;;Sim/B/B04 Sim/B/B03 Sim/B/B02 ;1,73 (3,92 | 1 | 0) 1,58 (0,26 | 10 | 0,6) 1,51 (0,43 | 10 | 0,5) 
P000188;4,35;0,09;77;0,73;Sim/C/C04;4,79;0,33;10;1;Sim/C/C08 Sim/C/C05 Sim/C/C09 ;4,25 (0,19 | 10 | 0) 4,23 (0,32 | 10 | 0,8) 4,15 (0,22 | 8 | 0,25) 
P000189;2,77;0,15;31;0,55;Sim/B/B04;3,11;0,24;3;0,67;Sim/B/B03 Sim/C/C10 Sim/C/C07 ;2,13 (0,64 | 7 | 0,86) 1,76 (1,54 | 5 | 0) 1,68 (1,17 | 6 | 0) 
P000190;-0,54;0,08;72;0,42;Sim/B/B01;0,11;0,24;10;0,4;Sim/B/B03 Sim/A/A02 Sim/C/C01 Sim/A/A04 ;-0,54 (1,25 | 4 | 0) -0,54 (0,25 | 8 | 0,5) -1,11 (0,22 | 8 | 0,38) -1,23 (0,18 | 9 | 0,22) 
P000191;-0,99;0,09;48;0,31;Sim/B/B01;-0,32;0,24;7;0,57;Sim/B/B02 Sim/C/C03 Sim/A/A02 Sim/A/A04 Sim/C/C02 ;-0,99 (0,73 | 3 | 0) -1,08 (0,56 | 6 | 0,17) -1,08 (0,24 | 6 | 0,5) -2,01 (0,54 | 8 | 0) -2,31 (1,8 | 5 | 0,2) 
P000192;3,31;0,09;54;0,41;Sim/C/C07;3,58;0,21;5;0,4;Sim/C/C06 Sim/C/C05 Sim/B/B04 Sim/C/C04 ;3,3 (0,27 | 10 | 0,1) 3,26 (0,19 | 6 | 0,5) 3,2 (0,25 | 4 | 0,5) 2,81 (0,35 | 10 | 0,3) 
P000193;2,13;0,22;34;0,65;Sim/B/B02;2,5;0,34;10;0,8;Sim/C/C07 Sim/C/C10 Sim/B/B04 Sim/B/B01 ;2,11 (1,18 | 1 | 0) 2,11 (1,05 | 3 | 0) 1,97 (0,74 | 5 | 0,2) 1,53 (0,34 | 10 | 0,8) 
P000194;-1,22;0,1;51;0,25;Sim/A/A07;-1,05;0,25;9;0,22;Sim/C/C03 Sim/A/A02 Sim/C/C02 Sim/A/A04 ;-1,23 (0,75 | 3 | 0) -1,24 (0,24 | 4 | 0,5) -1,44 (0,6 | 6 | 0,17) -1,44 (0,25 | 4 | 0,25) 
P000195;-0,07;0,08;79;0,56;Sim/C/C02;0,51;0,3;10;0,6;Sim/B/B03 Sim/A/A02 Sim/A/A04 Sim/C/C01 Sim/B/B02 Sim/B/B01 ;-0,08 (0,5 | 8 | 0) -0,08 (0,3 | 10 | 0,7) -0,13 (0,24 | 3 | 0,33) -0,13 (0,2 | 9 | 0,56) -0,18 (0,23 | 4 | 0,5) -0,26 (0,25 | 5 | 0,6) 
P000196;-1,17;0,1;43;0,3;Sim/A/A06;-0,9;0,16;6;0,5;Sim/C/C01 Sim/A/A02 Sim/C/C02 ;-1,22 (0,29 | 5 | 0) -1,54 (0,24 | 6 | 0,5) -1,68 (0,94 | 5 | 0,2) 
P000197;-1,71;0,13;62;0,19;Sim/A/A02;-1,28;0,24;5;0,6;Sim/B/B02 Sim/C/C03 Sim/C/C02 Sim/B/B01 Sim/C/C01 Sim/A/A04 ;-1,71 (9,55 | 1 | 0) -1,72 (1,49 | 1 | 0) -1,72 (1,62 | 1 | 0) -1,75 (0,44 | 10 | 0) -1,75 (0,45 | 10 | 0) -1,76 (0,32 | 10 | 0) 
P000198;-4,55;0,16;22;0,14;Sim/A/A03;-4,24;0,19;5;0,4;Sim/B/B02 Sim/B/B01 Sim/A/A02 Sim/A/A06 Sim/A/A01 ;-4,55 (43619,24 | 1 | 0) -4,55 (226,8 | 3 | 0) -4,55 (8,87 | 4 | 0) -4,55 (11,56 | 3 | 0) -5,56 (1,15 | 6 | 0,17) 
P000199;1,24;0,12;68;0,72;Sim/B/B01;1,63;0,38;10;0,8;Sim/B/B04 Sim/C/C07 Sim/C/C04 Sim/C/C03 Sim/B/B02 Sim/A/A02 Sim/A/A04 ;1,24 (16,86 | 1 | 0) 1,24 (2,73 | 1 | 0) 1,24 (2,34 | 2 | 0) 1,08 (0,24 | 9 | 0,67) 1 (0,33 | 10 | 0,5) 0,83 (0,39 | 10 | 0,9) 0,55 (0,32 | 10 | 0,8) 
P000200;-1,95;0,15;33;0,27;Sim/A/A02;-1,83;0,23;4;0,5;Sim/A/A04 Sim/B/B01 Sim/C/C01 ;-1,95 (0,45 | 10 | 0) -1,96 (0,76 | 3 | 0) -1,96 (0,7 | 3 | 0) 
P000201;-2,23;0,17;19;0,26;Sim/A/A02;-2,2;0,24;6;0,5;Sim/A/A04 Sim/B/B01 ;-2,24 (0,93 | 3 | 0) -2,24 (1,09 | 3 | 0) 
P000202;-0,92;0,09;58;0,34;Sim/A/A04;-0,54;0,24;10;0,5;Sim/B/B02 Sim/B/B01 Sim/C/C01 Sim/C/C02 Sim/A/A02 ;-0,92 (0,6 | 4 | 0) -0,94 (0,28 | 10 | 0,4) -1 (0,25 | 3 | 0,33) -1,21 (0,44 | 7 | 0) -1,54 (0,24 | 6 | 0,5) 
P000203;2,02;0,23;25;0,64;;;;;;Sim/B/B04 Sim/C/C04 Sim/C/C07 Sim/B/B02 ;2,01 (0,96 | 2 | 0) 2,01 (1,39 | 1 | 0) 2 (1,29 | 1 | 0) 1,77 (0,35 | 10 | 0,5) 
P000204;-1,46;0,12;56;0,21;Sim/B/B01;-1,09;0,29;10;0,4;Sim/B/B02 Sim/A/A07 Sim/A/A02 Sim/C/C01 ;-1,46 (4,52 | 1 | 0) -1,48 (0,53 | 9 | 0) -1,54 (0,24 | 6 | 0,5) -1,6 (0,37 | 10 | 0,2) 
P000205;-3;0,18;31;0,29;Sim/A/A02;-2,81;0,27;10;0,1;Sim/A/A06 Sim/B/B01 Sim/A/A01 ;-3 (2,8 | 3 | 0) -3 (2,74 | 3 | 0) -3,35 (0,28 | 10 | 0,6) 
P000206;2,69;0,13;57;0,35;Sim/C/C10;3,08;0,21;4;0,25;Sim/C/C06 Sim/C/C07 Sim/B/B02 Sim/B/B04 ;2,69 (1,41 | 3 | 0) 2,46 (0,4 | 10 | 0,2) 2,45 (0,33 | 10 | 0,7) 2,03 (0,75 | 4 | 0,25) 
P000207;2,38;0,17;48;0,31;Sim/C/C07;3,19;0,24;4;0,5;Sim/C/C06 Sim/C/C05 Sim/C/C10 Sim/B/B02 Sim/C/C04 Sim/B/B04 ;2,37 (1,56 | 3 | 0) 2,35 (0,59 | 6 | 0) 2,35 (0,66 | 6 | 0) 2,16 (0,3 | 10 | 0,5) 2,02 (0,71 | 6 | 0,17) 1,76 (0,86 | 7 | 0,14) 
P000208;-3,19;0,21;30;0,33;Sim/A/A01;-2,69;0,46;10;0,9;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A05 ;-3,19 (783,44 | 1 | 0) -3,19 (14,71 | 3 | 0) -3,2 (3,34 | 3 | 0) -3,25 (0,5 | 8 | 0) -3,91 (1,06 | 5 | 0,2) 
P000209;-0,94;0,09;61;0,26;Sim/B/B02;-0,55;0,25;10;0,1;Sim/A/A02 Sim/C/C02 Sim/A/A06 Sim/B/B01 Sim/C/C03 ;-0,97 (0,25 | 6 | 0,5) -0,98 (0,27 | 10 | 0) -1,12 (0,23 | 5 | 0,4) -1,43 (0,33 | 10 | 0,2) -1,89 (1,27 | 5 | 0,2) 
P000210;1,04;0,11;62;0,66;Sim/C/C03;1,67;0,46;10;0,9;Sim/C/C07 Sim/C/C04 Sim/A/A02 Sim/B/B01 Sim/C/C02 ;1,04 (3,39 | 1 | 0) 1,03 (2,29 | 2 | 0) 0,83 (0,39 | 10 | 0,9) 0,65 (0,29 | 10 | 0,5) 0,41 (0,29 | 10 | 0,5) 
P000211;5,36;0,25;38;0,92;Sim/C/C08;5,54;0,43;10;1;Sim/C/C09 Sim/B/B02 ;5,07 (0,28 | 10 | 0,8) 3,08 (0,67 | 3 | 0,67) 
P000212;4,83;0,15;32;0,88;Sim/C/C08;5,05;0,24;3;0,67;Sim/C/C09 ;4,49 (0,2 | 4 | 0,5) 
P000213;-1,64;0,13;63;0,29;Sim/C/C01;-0,69;0,2;7;0,57;Sim/B/B02 Sim/C/C03 Sim/C/C02 Sim/B/B01 Sim/A/A04 Sim/A/A02 ;-1,64 (7,81 | 1 | 0) -1,65 (1,11 | 4 | 0) -1,65 (0,95 | 5 | 0) -1,69 (0,41 | 10 | 0) -1,86 (0,38 | 10 | 0) -1,98 (0,22 | 6 | 0,5) 
P000214;-2,9;0,18;23;0,3;Sim/A/A02;-2,51;0,25;6;0,33;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A01 ;-2,9 (329,05 | 1 | 0) -2,9 (8,15 | 3 | 0) -2,9 (2,57 | 3 | 0) -3,68 (0,24 | 6 | 0,5) 
P000215;0,09;0,1;65;0,54;Sim/B/B01;0,61;0,29;10;0,5;Sim/A/A04 Sim/C/C02 ;-0,13 (0,24 | 3 | 0,33) -0,46 (0,24 | 4 | 0,5) 
P000216;0,82;0,1;61;0,64;Sim/B/B03;0,96;0,19;7;0,43;Sim/B/B04 Sim/B/B02 Sim/B/B01 Sim/C/C03 ;0,82 (57,41 | 1 | 0) 0,82 (0,27 | 10 | 0,5) 0,8 (0,26 | 10 | 0,5) 0,66 (0,19 | 6 | 0,5) 
P000217;0,5;0,1;68;0,57;Sim/C/C03;0,87;0,23;6;0,5;Sim/B/B03 Sim/B/B01 Sim/A/A02 ;0,48 (0,23 | 7 | 0,29) 0,28 (0,27 | 10 | 0,5) -0,88 (0,25 | 9 | 0,33) 
P000218;3,93;0,09;60;0,6;Sim/C/C09;4,18;0,24;5;0,4;Sim/C/C10 Sim/C/C07 Sim/C/C08 Sim/B/B02 ;3,42 (0,2 | 4 | 0,5) 3,39 (0,23 | 5 | 0,4) 3,22 (0,64 | 10 | 0) 3,06 (0,65 | 3 | 0,67) 
P000219;-3,24;0,22;25;0,24;Sim/A/A05;-2,9;0,23;5;0,4;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A01 ;-3,24 (887,09 | 1 | 0) -3,24 (16,01 | 3 | 0) -3,24 (3,47 | 3 | 0) -3,27 (0,58 | 5 | 0) -3,48 (0,25 | 8 | 0,5) 
P000220;2,88;0,11;56;0,36;Sim/C/C10;3,27;0,18;4;0,5;Sim/B/B04 Sim/B/B02 Sim/C/C05 ;2,84 (0,23 | 3 | 0,33) 2,18 (0,3 | 10 | 0,5) 2,18 (0,88 | 7 | 0) 
P000221;0,85;0,1;58;0,69;Sim/B/B01;1,07;0,24;7;0,57;Sim/C/C07 Sim/C/C04 Sim/C/C02 Sim/B/B02 Sim/B/B03 Sim/A/A04 ;0,85 (4,17 | 1 | 0) 0,85 (3,78 | 1 | 0) 0,79 (0,3 | 10 | 0,7) 0,51 (0,25 | 4 | 0,5) 0,45 (0,24 | 7 | 0,29) 0,23 (0,22 | 8 | 0,63) 
P000222;-2,02;0,15;28;0,43;Sim/A/A05;-1,64;0,37;10;0,9;Sim/B/B01 Sim/A/A04 Sim/A/A02 ;-2,03 (0,84 | 3 | 0) -2,03 (0,57 | 6 | 0) -2,2 (0,24 | 6 | 0,5) 
P000223;-4,33;0,15;21;0,19;Sim/A/A03;-4,07;0,2;5;0,6;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A01 ;-4,33 (22710,22 | 1 | 0) -4,33 (145,47 | 3 | 0) -4,33 (9,43 | 3 | 0) -4,33 (5,57 | 4 | 0) -4,66 (0,25 | 5 | 0,2) 
P000224;-1,93;0,16;26;0,46;;;;;;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A04 Sim/A/A02 ;-1,93 (18,24 | 1 | 0) -1,93 (1,19 | 3 | 0) -1,94 (0,98 | 3 | 0) -2,04 (0,6 | 4 | 0,25) -2,09 (0,22 | 8 | 0,5) 
P000225;-0,03;0,09;68;0,47;Sim/C/C01;0,66;0,48;10;0,9;Sim/A/A02 Sim/A/A04 Sim/A/A07 Sim/B/B02 ;-0,09 (0,3 | 10 | 0,7) -0,13 (0,24 | 3 | 0,33) -0,29 (0,22 | 6 | 0,5) -0,57 (0,27 | 10 | 0) 
P000226;0,84;0,1;59;0,66;Sim/C/C02;1,4;0,46;10;1;Sim/C/C03 Sim/A/A04 Sim/A/A02 ;0,6 (0,2 | 5 | 0,4) 0,32 (0,23 | 10 | 0,7) 0,24 (0,34 | 10 | 0,8) 
P000227;4,02;0,09;51;0,63;Sim/C/C04;4,26;0,25;10;0,7;Sim/C/C06 Sim/C/C10 Sim/C/C07 ;3,89 (0,2 | 4 | 0,5) 3,82 (0,22 | 5 | 0,6) 3,79 (0,21 | 4 | 0,5) 
P000228;1,04;0,11;58;0,74;Sim/C/C03;1,36;0,32;10;0,9;Sim/A/A04 Sim/B/B03 Sim/B/B02 ;0,92 (0,63 | 5 | 0,8) 0,74 (0,23 | 5 | 0,4) 0,53 (0,22 | 8 | 0,5) 
P000229;-0,17;0,08;68;0,53;Sim/A/A06;-0,03;0,48;8;1;Sim/B/B03 Sim/B/B01 Sim/C/C03 Sim/C/C02 ;-0,17 (0,81 | 3 | 0) -0,21 (0,23 | 8 | 0,38) -0,31 (0,33 | 10 | 0,3) -0,46 (0,24 | 4 | 0,5) 
P000230;-3,42;0,22;26;0,27;Sim/A/A01;-3,33;0,27;10;0,6;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A05 ;-3,42 (1553,52 | 1 | 0) -3,42 (23,44 | 3 | 0) -3,43 (4,12 | 3 | 0) -3,44 (0,88 | 4 | 0) -3,91 (1,06 | 5 | 0,2) 
P000231;1,01;0,11;64;0,72;Sim/C/C02;1,33;0,43;10;0,9;Sim/A/A02 Sim/A/A04 Sim/B/B01 ;0,83 (0,39 | 10 | 0,9) 0,68 (0,38 | 10 | 0,8) 0,41 (0,31 | 10 | 0,5) 
P000232;-2,95;0,17;29;0,31;Sim/A/A02;-2,62;0,23;8;0,25;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A01 ;-2,95 (375,01 | 1 | 0) -2,95 (8,91 | 3 | 0) -2,95 (2,67 | 3 | 0) -3,42 (0,25 | 9 | 0,56) 
P000233;-0,34;0,08;57;0,49;Sim/A/A04;-0,13;0,24;3;0,33;Sim/A/A02 Sim/A/A07 Sim/A/A06 Sim/B/B01 ;-0,34 (0,25 | 10 | 0,6) -0,37 (0,23 | 4 | 0,5) -0,49 (0,24 | 6 | 0,83) -0,83 (0,27 | 10 | 0,4) 
P000234;-2,3;0,15;23;0,35;Sim/A/A05;-2,24;0,19;9;0,56;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 ;-2,3 (55,35 | 1 | 0) -2,3 (2,45 | 3 | 0) -2,31 (1,48 | 3 | 0) -2,38 (0,23 | 7 | 0,43) 
P000235;0,38;0,1;48;0,58;Sim/B/B03;0,75;0,22;5;0,4;Sim/A/A02 Sim/B/B01 Sim/B/B02 ;0,24 (0,34 | 10 | 0,8) 0,1 (0,25 | 8 | 0,5) -0,01 (0,23 | 6 | 0,33) 
P000236;1,82;0,2;37;0,68;;;;;;Sim/C/C07 Sim/C/C04 Sim/B/B04 Sim/B/B01 Sim/B/B02 ;1,81 (1,52 | 1 | 0) 1,81 (1,33 | 2 | 0) 1,81 (3,17 | 1 | 0) 1,64 (0,38 | 10 | 0,8) 1,51 (0,43 | 10 | 0,5) 
P000237;3,66;0,09;56;0,45;Sim/C/C06;4,23;0,21;5;0,8;Sim/C/C04 Sim/C/C05 Sim/C/C10 Sim/C/C08 Sim/B/B04 ;3,63 (0,24 | 6 | 0,5) 3,51 (0,22 | 4 | 0,5) 3,44 (0,2 | 4 | 0,5) 3,22 (0,64 | 10 | 0) 3,2 (0,25 | 4 | 0,5) 
P000238;-0,42;0,08;70;0,5;Sim/A/A02;0,24;0,34;10;0,8;Sim/A/A04 Sim/B/B01 Sim/C/C03 Sim/B/B02 Sim/A/A06 ;-0,44 (0,24 | 8 | 0,5) -0,82 (0,27 | 10 | 0,4) -0,88 (0,43 | 10 | 0,2) -0,96 (0,58 | 7 | 0) -1,17 (0,24 | 5 | 0,2) 
P000239;-0,51;0,08;59;0,39;Sim/C/C02;-0,11;0,24;6;0,5;Sim/B/B03 Sim/C/C03 Sim/C/C01 Sim/A/A02 Sim/B/B01 ;-0,51 (1,22 | 3 | 0) -0,64 (0,34 | 10 | 0,2) -0,71 (0,2 | 5 | 0,4) -0,74 (0,25 | 8 | 0,5) -0,96 (0,29 | 10 | 0,4) 
P000240;-2,95;0,17;32;0,22;Sim/A/A02;-2,87;0,28;10;0,1;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A05 ;-2,95 (385,18 | 1 | 0) -2,95 (9,07 | 3 | 0) -2,96 (2,7 | 3 | 0) -3,13 (0,27 | 10 | 0,2) 
P000241;-3,47;0,18;35;0,37;Sim/A/A03;-3,38;0,35;10;0,7;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A05 ;-3,47 (1801,51 | 1 | 0) -3,47 (25,92 | 3 | 0) -3,47 (4,31 | 3 | 0) -3,48 (0,96 | 4 | 0) -4 (1,08 | 5 | 0,2) 
P000242;3,85;0,08;62;0,53;Sim/C/C09;4,67;0,21;7;0,57;Sim/C/C08 Sim/C/C04 Sim/C/C05 Sim/C/C06 ;3,76 (0,32 | 10 | 0,2) 3,74 (0,24 | 6 | 0,5) 3,58 (0,2 | 5 | 0,4) 2,97 (0,51 | 10 | 0,1) 
P000243;-2,42;0,16;18;0,28;Sim/A/A05;-2,34;0,22;5;0,6;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 ;-2,42 (79,19 | 1 | 0) -2,42 (3,11 | 3 | 0) -2,43 (1,66 | 3 | 0) -2,51 (0,25 | 6 | 0,33) 
P000244;-3,02;0,18;32;0,22;Sim/A/A02;-2,87;0,28;10;0,1;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A05 ;-3,02 (469,75 | 1 | 0) -3,02 (10,38 | 3 | 0) -3,02 (2,86 | 3 | 0) -3,27 (0,33 | 10 | 0,2) 
P000245;4,61;0,11;58;0,84;Sim/C/C08;4,77;0,2;5;0,6;Sim/C/C09 Sim/C/C07 ;4,35 (0,22 | 4 | 0,5) 4,19 (0,24 | 10 | 0,8) 
P000246;-2,97;0,18;38;0,29;Sim/A/A06;-1,63;0,38;10;0,2;Sim/B/B02 Sim/B/B01 Sim/A/A01 ;-2,97 (403,02 | 1 | 0) -2,97 (9,36 | 3 | 0) -3,48 (0,25 | 8 | 0,63) 
P000247;-3,37;0,19;32;0,34;Sim/A/A05;-2,8;0,2;5;0,4;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A01 Sim/A/A03 ;-3,37 (1318,55 | 1 | 0) -3,37 (20,96 | 3 | 0) -3,37 (3,92 | 3 | 0) -3,38 (0,79 | 4 | 0) -3,56 (0,23 | 9 | 0,56) -3,71 (0,25 | 7 | 0,57) 
P000248;-0,59;0,08;59;0,51;Sim/B/B01;-0,21;0,25;5;0,6;Sim/C/C02 Sim/A/A02 Sim/A/A04 Sim/C/C01 ;-0,62 (0,23 | 4 | 0,5) -0,65 (0,24 | 7 | 0,57) -0,7 (0,25 | 6 | 0,5) -1,34 (0,27 | 10 | 0,3) 
P000249;-3,95;0,15;25;0,28;Sim/A/A03;-3,68;0,25;9;0,56;Sim/B/B02 Sim/B/B01 Sim/A/A06 Sim/A/A02 Sim/A/A01 ;-3,95 (7421,08 | 1 | 0) -3,95 (67,95 | 3 | 0) -3,95 (6,66 | 3 | 0) -3,95 (2,52 | 4 | 0) -4,27 (0,23 | 5 | 0,4) 
P000250;-2,55;0,15;21;0,33;Sim/A/A06;-1,27;0,25;6;0,33;Sim/B/B01 Sim/A/A05 ;-2,56 (1,59 | 3 | 0) -3 (0,24 | 6 | 0,33) 
P000251;4,36;0,11;49;0,67;Sim/C/C09;4,64;0,17;10;1;Sim/C/C07 Sim/C/C08 Sim/B/B04 Sim/B/B02 ;3,89 (0,2 | 6 | 0,5) 3,67 (0,38 | 10 | 0,1) 3,39 (0,25 | 4 | 0,5) 3,08 (0,67 | 3 | 0,67) 
P000252;1,2;0,12;55;0,73;Sim/B/B01;1,43;0,31;10;0,7;Sim/A/A04 Sim/C/C03 Sim/A/A02 ;0,9 (0,65 | 4 | 0,75) 0,87 (0,23 | 6 | 0,5) 0,83 (0,39 | 10 | 0,9) 
P000253;-0,34;0,08;71;0,56;Sim/C/C03;0,47;0,21;6;0,67;Sim/B/B02 Sim/C/C01 Sim/C/C02 ;-0,54 (0,25 | 10 | 0,2) -0,95 (0,22 | 5 | 0,4) -0,96 (0,27 | 10 | 0,4) 
P000254;3,6;0,09;67;0,46;Sim/C/C10;3,99;0,21;10;0,6;Sim/C/C09 Sim/C/C06 Sim/C/C04 Sim/C/C05 Sim/C/C08 ;3,55 (0,46 | 10 | 0) 3,53 (0,25 | 4 | 0) 3,51 (0,24 | 8 | 0,5) 3,51 (0,24 | 3 | 0) 3,37 (0,6 | 6 | 0,17) 
P000255;-1,39;0,12;56;0,23;Sim/C/C01;-1,08;0,23;6;0,5;Sim/A/A04 Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/A/A06 ;-1,44 (0,25 | 4 | 0,25) -1,63 (0,88 | 6 | 0,17) -1,71 (0,42 | 10 | 0,1) -1,71 (9,5 | 1 | 0) -2,75 (1,31 | 9 | 0,11) 
P000256;1,05;0,11;61;0,72;Sim/C/C03;1,08;0,24;9;0,67;Sim/B/B02 Sim/B/B03 Sim/A/A04 Sim/C/C02 Sim/A/A02 ;1 (0,33 | 10 | 0,5) 1 (0,19 | 6 | 0,5) 0,92 (0,55 | 7 | 0,86) 0,6 (0,29 | 10 | 0,7) 0,41 (0,35 | 10 | 0,8) 
P000257;-0,94;0,09;53;0,34;Sim/C/C03;-0,27;0,31;10;0,4;Sim/A/A04 Sim/C/C02 Sim/A/A07 Sim/B/B01 Sim/B/B02 ;-1,16 (0,19 | 5 | 0,4) -1,61 (0,96 | 4 | 0,25) -1,62 (0,98 | 5 | 0,2) -1,79 (0,46 | 10 | 0,1) -1,79 (12,26 | 1 | 0) 
P000258;-1,52;0,12;59;0,31;Sim/C/C01;-1,25;0,24;10;0,2;Sim/C/C03 Sim/A/A07 Sim/B/B01 Sim/B/B02 Sim/A/A02 Sim/C/C02 Sim/A/A05 ;-1,52 (1,36 | 1 | 0) -1,53 (0,85 | 3 | 0) -1,59 (0,37 | 10 | 0,1) -1,64 (2 | 3 | 0) -1,68 (0,23 | 6 | 0,5) -1,68 (0,94 | 5 | 0,2) -1,83 (0,27 | 10 | 0,8) 
P000259;2,95;0,12;50;0,36;Sim/C/C10;3,61;0,21;4;0,5;Sim/C/C06 Sim/B/B04 Sim/C/C04 Sim/C/C05 ;2,91 (0,66 | 6 | 0,17) 2,79 (0,21 | 5 | 0,4) 2,28 (0,58 | 6 | 0,17) 2,18 (0,88 | 7 | 0,14) 
P000260;-1,49;0,13;50;0,18;Sim/A/A02;-1,09;0,25;4;0,5;Sim/C/C03 Sim/C/C02 Sim/A/A04 Sim/C/C01 Sim/B/B01 Sim/B/B02 ;-1,49 (1,34 | 1 | 0) -1,5 (1,52 | 1 | 0) -1,56 (0,26 | 6 | 0) -1,66 (0,4 | 10 | 0,2) -1,73 (0,43 | 10 | 0,1) -1,73 (10,19 | 1 | 0) 
P000261;-0,7;0,08;60;0,38;Sim/C/C02;-0,46;0,24;4;0,5;Sim/B/B01 Sim/A/A04 Sim/B/B02 Sim/A/A02 ;-0,75 (0,27 | 10 | 0,4) -0,89 (0,19 | 6 | 0,5) -0,91 (0,52 | 8 | 0) -1,25 (0,24 | 5 | 0,4) 
P000262;-0,12;0,09;80;0,56;Sim/C/C02;0,47;0,31;10;0,7;Sim/A/A04 Sim/A/A07 Sim/A/A06 Sim/B/B01 Sim/C/C01 ;-0,13 (0,24 | 3 | 0,33) -0,14 (0,26 | 10 | 0,7) -0,17 (0,35 | 10 | 0,8) -0,64 (0,26 | 10 | 0,5) -0,73 (0,2 | 6 | 0,33) 
