ID;PP global;SE global;N global;f global;Scala Diagnose;PP Diagnose;SE Diagnose;N Diagnose;f Diagnose;alle Skalen;alle PP
P000494;3,56;0,09;50;0,68;Sim/B/B03;2,05;0,49;10;0,8;Sim/B/B03 Sim/B/B04 Sim/B/B02 Sim/C/C04 ;2,05 (0,49 | 10 | 0,8) 3,2 (0,25 | 4 | 0,5) 3,3 (0,83 | 5 | 0,8) 3,5 (0,25 | 7 | 0,57) 
P000495;-2,74;0,15;32;0,22;Sim/A/A02;-2,83;0,27;10;0;Sim/A/A02 Sim/A/A06 Sim/B/B01 ;-2,83 (0,27 | 10 | 0) -2,74 (1,28 | 5 | 0) -2,74 (1,64 | 5 | 0) 
P000496;0,44;0,1;77;0,65;Sim/B/B03;0,13;0,35;10;0,1;Sim/B/B02 Sim/B/B03 Sim/A/A07 Sim/C/C03 ;0,12 (0,25 | 4 | 0,5) 0,13 (0,35 | 10 | 0,1) 0,36 (0,42 | 10 | 0,8) 0,38 (0,24 | 3 | 0,33) 
P000497;-4,89;0,32;27;0,07;;;;;;Sim/B/B01 Sim/B/B03 Sim/A/A06 ;-4,9 (5,5 | 5 | 0) -4,9 (9,16 | 1 | 0) -4,89 (3,89 | 5 | 0) 
P000498;-0,13;0,08;71;0,56;Sim/A/A04;-0,59;0,25;7;0,43;Sim/A/A04 Sim/A/A06 Sim/C/C03 Sim/B/B02 Sim/C/C01 ;-0,59 (0,25 | 7 | 0,43) -0,49 (0,25 | 4 | 0,75) -0,25 (0,31 | 10 | 0,4) -0,25 (0,21 | 6 | 0,33) -0,2 (0,22 | 4 | 0,5) 
P000499;1,26;0,13;58;0,76;Sim/B/B02;0,81;0,26;10;0,5;Sim/B/B02 Sim/A/A02 Sim/C/C03 Sim/B/B01 ;0,81 (0,26 | 10 | 0,5) 0,83 (0,39 | 10 | 0,9) 0,95 (0,23 | 7 | 0,57) 1,24 (0,26 | 10 | 0,6) 
P000500;-1,52;0,13;56;0,27;Sim/A/A02;-1,81;0,22;6;0,33;Sim/A/A02 Sim/B/B01 Sim/C/C01 Sim/C/C02 ;-1,81 (0,22 | 6 | 0,33) -1,59 (0,37 | 10 | 0,1) -1,58 (0,36 | 10 | 0) -1,53 (1,53 | 1 | 0) 
P000501;-3,12;0,19;41;0,44;Sim/A/A03;-3,21;0,4;10;0,8;Sim/A/A03 Sim/A/A05 Sim/B/B01 Sim/A/A06 ;-3,21 (0,4 | 10 | 0,8) -3,19 (0,3 | 10 | 0,2) -3,13 (2,37 | 5 | 0) -3,13 (1,62 | 5 | 0) 
P000502;-1,87;0,15;27;0,37;Sim/A/A02;-2,16;0,22;6;0,5;Sim/A/A02 Sim/B/B01 ;-2,16 (0,22 | 6 | 0,5) -1,9 (0,58 | 5 | 0) 
P000503;-1,69;0,13;62;0,26;Sim/A/A04;-1,94;0,44;10;0,1;Sim/A/A06 Sim/A/A04 Sim/A/A05 Sim/B/B01 ;-2,76 (1,29 | 10 | 0,1) -1,94 (0,44 | 10 | 0,1) -1,82 (0,27 | 10 | 0,7) -1,78 (0,46 | 10 | 0,1) 
P000504;-4,04;0,16;28;0,25;Sim/A/A01;-4,27;0,23;5;0,4;Sim/A/A01 Sim/A/A05 Sim/A/A04 Sim/B/B02 ;-4,27 (0,23 | 5 | 0,4) -4,05 (1,3 | 5 | 0) -4,04 (208,67 | 1 | 0) -4,04 (9553,8 | 1 | 0) 
P000505;-2,43;0,16;26;0,42;Sim/A/A05;-2,72;0,21;5;0,4;Sim/A/A05 Sim/B/B01 Sim/A/A04 ;-2,72 (0,21 | 5 | 0,4) -2,67 (1,57 | 5 | 0) -2,43 (2,11 | 1 | 0) 
P000506;3,42;0,09;56;0,59;Sim/C/C05;2,72;0,28;10;0;Sim/C/C05 Sim/C/C04 Sim/C/C07 ;2,72 (0,28 | 10 | 0) 3,2 (0,27 | 10 | 0,4) 3,41 (0,24 | 4 | 0,5) 
P000507;-2,56;0,14;45;0,44;Sim/A/A05;-2,82;0,19;10;0,3;Sim/A/A05 Sim/A/A01 Sim/B/B01 ;-2,82 (0,19 | 10 | 0,3) -2,59 (0,5 | 10 | 0,8) -2,57 (1,36 | 5 | 0) 
P000508;-3,62;0,2;27;0,3;Sim/A/A01;-3,79;0,24;5;0,6;Sim/A/A01 Sim/A/A05 Sim/A/A06 Sim/A/A04 Sim/B/B02 ;-3,79 (0,24 | 5 | 0,6) -3,65 (0,77 | 5 | 0) -3,64 (2,21 | 5 | 0) -3,63 (63,74 | 1 | 0) -3,62 (2739,8 | 1 | 0) 
P000509;0,15;0,09;78;0,58;Sim/C/C03;-0,25;0,31;10;0,3;Sim/C/C03 Sim/A/A04 Sim/C/C02 ;-0,25 (0,31 | 10 | 0,3) -0,13 (0,24 | 3 | 0,33) -0,06 (0,25 | 6 | 0,5) 
P000510;1,43;0,14;55;0,76;Sim/C/C03;0,98;0,25;6;0,67;Sim/C/C03 Sim/B/B02 ;0,98 (0,25 | 6 | 0,67) 1,29 (0,42 | 10 | 0,5) 
P000511;-1,81;0,15;45;0,31;Sim/A/A04;-1,89;0,4;10;0;Sim/A/A06 Sim/A/A04 Sim/A/A02 Sim/B/B02 ;-2,05 (0,74 | 7 | 0,14) -1,89 (0,4 | 10 | 0) -1,83 (0,24 | 3 | 0,67) -1,81 (2,16 | 5 | 0) 
P000512;-2,31;0,14;42;0,36;Sim/A/A02;-2,65;0,24;8;0,25;Sim/A/A02 Sim/A/A06 Sim/A/A04 ;-2,65 (0,24 | 8 | 0,25) -2,32 (1 | 5 | 0) -2,32 (0,92 | 5 | 0) 
P000513;0,58;0,1;74;0,7;Sim/A/A02;-0,08;0,3;10;0,7;Sim/A/A02 Sim/A/A06 Sim/C/C03 Sim/A/A04 Sim/B/B02 ;-0,08 (0,3 | 10 | 0,7) 0,08 (0,54 | 9 | 0,89) 0,35 (0,22 | 4 | 0,25) 0,35 (0,24 | 9 | 0,67) 0,51 (0,25 | 4 | 0,5) 
P000514;-1,41;0,11;56;0,23;Sim/A/A04;-1,48;0,24;6;0;Sim/B/B02 Sim/A/A04 Sim/B/B01 Sim/A/A06 Sim/C/C02 ;-1,54 (1,61 | 5 | 0) -1,48 (0,24 | 6 | 0) -1,48 (0,34 | 10 | 0,1) -1,46 (0,32 | 9 | 0) -1,43 (0,59 | 7 | 0) 
P000515;1,49;0,15;65;0,77;Sim/A/A02;0,83;0,39;10;0,9;Sim/A/A02 Sim/A/A04 Sim/C/C07 Sim/C/C04 Sim/C/C10 ;0,83 (0,39 | 10 | 0,9) 0,92 (0,55 | 7 | 0,86) 1,49 (2,1 | 1 | 0) 1,49 (2,84 | 1 | 0) 1,49 (3,65 | 1 | 0) 
P000516;-2,61;0,15;36;0,17;Sim/A/A02;-3,24;0,48;10;0,1;Sim/A/A02 Sim/A/A06 Sim/A/A04 ;-3,24 (0,48 | 10 | 0,1) -2,67 (1,22 | 5 | 0) -2,66 (4,02 | 1 | 0) 
P000517;4,89;0,14;69;0,88;Sim/C/C07;4,4;0,33;10;0,7;Sim/C/C07 Sim/C/C10 Sim/C/C08 Sim/C/C04 ;4,4 (0,33 | 10 | 0,7) 4,66 (0,42 | 10 | 0,9) 4,76 (0,2 | 4 | 0,5) 4,8 (0,34 | 10 | 0,9) 
P000518;-1,08;0,09;54;0,33;Sim/A/A02;-1,54;0,24;6;0,5;Sim/A/A02 Sim/A/A06 Sim/A/A04 Sim/B/B02 ;-1,54 (0,24 | 6 | 0,5) -1,11 (0,2 | 6 | 0,33) -1,1 (0,24 | 2 | 0,5) -1,08 (0,76 | 6 | 0) 
P000519;3,45;0,09;66;0,47;Sim/C/C04;3,24;0,27;10;0,5;Sim/B/B03 Sim/B/B04 Sim/C/C04 Sim/B/B02 Sim/C/C05 ;2,23 (0,89 | 5 | 0,8) 3 (0,22 | 4 | 0,5) 3,24 (0,27 | 10 | 0,5) 3,26 (0,79 | 5 | 0,8) 3,32 (0,22 | 4 | 0,5) 
P000520;-3,4;0,2;36;0,36;;;;;;Sim/A/A03 Sim/B/B01 Sim/A/A06 Sim/B/B02 ;-3,89 (0,24 | 4 | 0,5) -3,41 (2,88 | 5 | 0) -3,4 (1,93 | 5 | 0) -3,4 (6,54 | 1 | 0) 
P000521;1,25;0,12;53;0,74;Sim/B/B01;0,95;0,25;7;0,43;Sim/A/A04 Sim/B/B01 Sim/C/C03 ;0,92 (0,55 | 7 | 0,86) 0,95 (0,25 | 7 | 0,43) 0,98 (0,25 | 6 | 0,67) 
P000522;2,94;0,1;64;0,44;Sim/B/B02;2,18;0,3;10;0,5;Sim/B/B02 Sim/C/C05 Sim/C/C10 ;2,18 (0,3 | 10 | 0,5) 2,72 (0,28 | 10 | 0,1) 2,77 (0,3 | 10 | 0,2) 
P000523;0,33;0,1;66;0,65;Sim/B/B01;-0,18;0,25;5;0,4;Sim/B/B01 Sim/A/A06 Sim/C/C01 Sim/A/A02 Sim/B/B02 Sim/A/A04 ;-0,18 (0,25 | 5 | 0,4) -0,17 (0,35 | 10 | 0,8) -0,09 (0,23 | 6 | 0,5) -0,09 (0,3 | 10 | 0,7) 0,16 (0,2 | 6 | 0,5) 0,17 (0,24 | 3 | 0,67) 
P000524;0,73;0,1;67;0,7;Sim/B/B02;-0,42;0,24;6;0,33;Sim/B/B02 Sim/B/B03 Sim/C/C02 ;-0,42 (0,24 | 6 | 0,33) 0,37 (0,25 | 9 | 0,22) 0,72 (0,29 | 10 | 0,7) 
P000525;-0,79;0,08;57;0,35;Sim/B/B01;-1,38;0,32;10;0,3;Sim/B/B01 Sim/C/C02 Sim/A/A07 Sim/A/A02 Sim/C/C01 Sim/B/B02 ;-1,38 (0,32 | 10 | 0,3) -1,17 (0,37 | 10 | 0) -0,92 (0,23 | 5 | 0,2) -0,83 (0,24 | 7 | 0,43) -0,81 (0,2 | 5 | 0,4) -0,8 (0,44 | 6 | 0) 
P000526;-0,27;0,09;60;0,48;Sim/A/A04;-0,59;0,25;7;0,43;Sim/A/A07 Sim/A/A04 Sim/A/A06 Sim/C/C03 Sim/A/A02 ;-0,65 (0,2 | 4 | 0,5) -0,59 (0,25 | 7 | 0,43) -0,54 (0,23 | 5 | 0,6) -0,49 (0,33 | 10 | 0,2) -0,46 (0,25 | 9 | 0,56) 
P000527;-4,79;0,21;33;0,09;;;;;;Sim/A/A03 Sim/A/A06 Sim/A/A05 Sim/A/A04 Sim/B/B02 ;-5,41 (0,87 | 10 | 0,1) -4,81 (3,54 | 5 | 0) -4,81 (2,53 | 5 | 0) -4,8 (1821,83 | 1 | 0) -4,79 (89192,73 | 1 | 0) 
P000528;-1,12;0,09;60;0,38;Sim/A/A05;-1,59;0,4;10;0,8;Sim/A/A05 Sim/A/A04 Sim/C/C02 Sim/C/C01 Sim/B/B02 ;-1,59 (0,4 | 10 | 0,8) -1,44 (0,25 | 4 | 0,25) -1,44 (0,6 | 6 | 0,17) -1,35 (0,27 | 10 | 0,2) -1,13 (0,83 | 6 | 0) 
P000529;-0,18;0,09;76;0,5;Sim/C/C01;-0,97;0,22;7;0,29;Sim/C/C01 Sim/A/A02 Sim/C/C03 Sim/B/B03 ;-0,97 (0,22 | 7 | 0,29) -0,87 (0,25 | 6 | 0,5) -0,41 (0,33 | 10 | 0,2) -0,19 (0,63 | 6 | 0) 
P000530;2,41;0,17;51;0,49;Sim/C/C07;2,35;0,49;8;0;Sim/B/B04 Sim/C/C04 Sim/C/C07 ;1,97 (0,74 | 5 | 0,2) 2,05 (0,73 | 5 | 0,2) 2,35 (0,49 | 8 | 0) 
P000531;-1,83;0,14;55;0,24;Sim/A/A04;-1,88;0,39;10;0;Sim/C/C01 Sim/A/A04 Sim/A/A06 Sim/A/A02 Sim/C/C02 Sim/B/B02 ;-2,13 (0,72 | 6 | 0,17) -1,88 (0,39 | 10 | 0) -1,87 (0,57 | 8 | 0) -1,84 (0,23 | 5 | 0,4) -1,84 (1,68 | 1 | 0) -1,83 (2,2 | 5 | 0) 
P000532;-0,92;0,08;64;0,36;Sim/C/C01;-1,59;0,37;10;0,1;Sim/A/A07 Sim/C/C01 Sim/B/B01 Sim/A/A04 ;-1,67 (1 | 5 | 0,2) -1,59 (0,37 | 10 | 0,1) -1,23 (0,3 | 10 | 0,3) -0,97 (0,19 | 5 | 0,6) 
P000533;1,93;0,21;36;0,72;Sim/B/B02;1,51;0,43;10;0,5;Sim/B/B02 Sim/B/B04 Sim/C/C07 Sim/C/C04 Sim/C/C10 ;1,51 (0,43 | 10 | 0,5) 1,89 (1,39 | 1 | 0) 1,92 (1,38 | 1 | 0) 1,93 (1,55 | 1 | 0) 1,93 (1,84 | 1 | 0) 
P000534;-2,71;0,15;41;0,46;Sim/A/A05;-2,89;0,24;5;0,2;Sim/A/A05 Sim/A/A02 Sim/B/B01 ;-2,89 (0,24 | 5 | 0,2) -2,75 (0,25 | 10 | 0,2) -2,71 (1,59 | 5 | 0) 
P000535;-1,19;0,1;52;0,37;Sim/C/C01;-1,35;0,27;10;0,2;Sim/A/A04 Sim/A/A05 Sim/C/C01 Sim/B/B01 ;-1,44 (0,25 | 4 | 0,25) -1,38 (0,58 | 7 | 0,86) -1,35 (0,27 | 10 | 0,2) -1,25 (0,31 | 8 | 0) 
P000536;-0,42;0,08;72;0,47;Sim/B/B01;-1,06;0,29;10;0,4;Sim/B/B01 Sim/C/C03 Sim/A/A04 Sim/B/B02 ;-1,06 (0,29 | 10 | 0,4) -0,89 (0,43 | 10 | 0,1) -0,73 (0,23 | 6 | 0,5) -0,53 (0,25 | 9 | 0,11) 
P000537;1,19;0,12;55;0,75;Sim/C/C02;0,6;0,29;10;0,7;Sim/C/C02 Sim/B/B01 ;0,6 (0,29 | 10 | 0,7) 0,99 (0,24 | 7 | 0,57) 
P000538;-0,79;0,08;67;0,36;Sim/A/A02;-0,93;0,22;8;0,5;Sim/C/C02 Sim/A/A02 Sim/A/A04 Sim/A/A06 ;-1,38 (0,5 | 10 | 0,2) -0,93 (0,22 | 8 | 0,5) -0,9 (0,22 | 4 | 0,75) -0,87 (0,2 | 5 | 0) 
P000539;-3,28;0,19;42;0,4;Sim/A/A03;-3,43;0,32;10;0,7;Sim/A/A03 Sim/B/B01 Sim/A/A06 Sim/B/B02 ;-3,43 (0,32 | 10 | 0,7) -3,29 (2,67 | 5 | 0) -3,29 (1,79 | 5 | 0) -3,28 (6,09 | 1 | 0) 
P000540;3,07;0,1;56;0,54;Sim/C/C04;2,86;0,33;10;0,4;Sim/B/B01 Sim/C/C05 Sim/B/B03 Sim/C/C04 Sim/C/C06 ;2,01 (0,51 | 10 | 0,9) 2,18 (0,88 | 7 | 0,14) 2,23 (0,89 | 5 | 0,8) 2,86 (0,33 | 10 | 0,4) 2,91 (0,66 | 6 | 0,17) 
P000541;-4,43;0,15;34;0,15;Sim/A/A03;-4,57;0,23;8;0,25;Sim/A/A03 Sim/A/A06 Sim/A/A05 Sim/A/A04 Sim/B/B01 ;-4,57 (0,23 | 8 | 0,25) -4,44 (3,13 | 5 | 0) -4,44 (1,85 | 5 | 0) -4,44 (638,01 | 1 | 0) -4,43 (5,75 | 5 | 0) 
P000542;1,04;0,11;57;0,72;Sim/A/A02;0,83;0,39;10;0,9;Sim/A/A02 Sim/C/C02 Sim/B/B03 Sim/C/C03 ;0,83 (0,39 | 10 | 0,9) 0,83 (0,3 | 10 | 0,8) 0,86 (0,19 | 6 | 0,33) 0,99 (0,25 | 6 | 0,67) 
P000543;0,33;0,09;74;0,55;Sim/C/C01;-0,08;0,23;6;0,5;Sim/C/C01 Sim/C/C03 Sim/B/B02 Sim/B/B03 ;-0,08 (0,23 | 6 | 0,5) 0,25 (0,25 | 4 | 0,25) 0,29 (0,23 | 4 | 0,5) 0,3 (0,27 | 10 | 0) 
P000544;-3,06;0,19;37;0,3;Sim/A/A03;-3,74;0,24;6;0,67;Sim/A/A03 Sim/A/A02 Sim/B/B01 Sim/A/A06 ;-3,74 (0,24 | 6 | 0,67) -3,24 (0,48 | 10 | 0,1) -3,07 (2,25 | 5 | 0) -3,06 (1,56 | 5 | 0) 
P000545;0,69;0,09;86;0,67;Sim/A/A07;0,16;0,34;10;0,7;Sim/A/A07 Sim/B/B03 Sim/A/A02 Sim/C/C01 ;0,16 (0,34 | 10 | 0,7) 0,32 (0,26 | 10 | 0,2) 0,41 (0,35 | 10 | 0,8) 0,45 (0,38 | 10 | 0,8) 
P000546;-4,49;0,17;27;0,15;;;;;;Sim/B/B01 Sim/A/A06 Sim/A/A05 Sim/B/B02 Sim/B/B03 Sim/A/A04 ;-5,29 (6,02 | 5 | 0) -4,49 (3,18 | 5 | 0) -4,49 (1,93 | 5 | 0) -4,49 (9,29 | 1 | 0) -4,49 (8,65 | 1 | 0) -4,49 (737,54 | 1 | 0) 
P000547;-2,54;0,14;43;0,19;Sim/A/A05;-2,89;0,21;9;0,22;Sim/A/A05 ;-2,89 (0,21 | 9 | 0,22) 
P000548;-0,04;0,08;65;0,6;Sim/A/A02;-0,44;0,25;8;0,63;Sim/A/A02 Sim/A/A07 Sim/A/A04 Sim/B/B02 Sim/B/B01 ;-0,44 (0,25 | 8 | 0,63) -0,37 (0,23 | 4 | 0,5) -0,13 (0,24 | 3 | 0,33) -0,09 (0,19 | 7 | 0,43) -0,09 (0,24 | 6 | 0,5) 
P000549;-0,28;0,08;67;0,58;Sim/B/B01;-0,79;0,27;10;0,5;Sim/C/C03 Sim/B/B01 Sim/A/A07 Sim/A/A04 Sim/C/C01 ;-2,7 (2,02 | 8 | 0,13) -0,79 (0,27 | 10 | 0,5) -0,63 (0,2 | 4 | 0,5) -0,33 (0,25 | 6 | 0,5) -0,3 (0,22 | 4 | 0,5) 
P000550;-0,69;0,08;57;0,39;Sim/A/A02;-0,89;0,24;6;0,5;Sim/A/A07 Sim/C/C03 Sim/A/A02 Sim/C/C02 ;-1,67 (1 | 5 | 0,2) -1,03 (0,53 | 6 | 0,17) -0,89 (0,24 | 6 | 0,5) -0,78 (0,25 | 4 | 0,25) 
P000551;-0,91;0,09;47;0,34;Sim/A/A02;-0,93;0,22;8;0,5;Sim/C/C03 Sim/B/B01 Sim/A/A04 Sim/A/A02 ;-2,7 (2,02 | 8 | 0,13) -2,51 (1,12 | 8 | 0,13) -1,15 (0,2 | 4 | 0,5) -0,93 (0,22 | 8 | 0,5) 
P000552;1,76;0,19;49;0,76;Sim/B/B01;1,53;0,34;10;0,8;Sim/A/A04 Sim/B/B01 Sim/B/B03 Sim/C/C07 Sim/C/C04 Sim/C/C10 ;1 (0,63 | 6 | 0,83) 1,53 (0,34 | 10 | 0,8) 1,71 (0,31 | 10 | 0,8) 1,75 (1,61 | 1 | 0) 1,76 (1,94 | 1 | 0) 1,76 (2,38 | 1 | 0) 
P000553;0,16;0,09;79;0,66;Sim/C/C03;-0,27;0,31;10;0,4;Sim/C/C03 Sim/A/A02 Sim/B/B01 Sim/A/A06 Sim/C/C02 ;-0,27 (0,31 | 10 | 0,4) -0,08 (0,3 | 10 | 0,7) -0,04 (0,24 | 5 | 0,6) 0,09 (0,6 | 6 | 0,83) 0,12 (0,25 | 10 | 0,5) 
P000554;-4,06;0,14;31;0,23;Sim/A/A03;-4,15;0,16;9;0,44;Sim/A/A03 Sim/A/A05 Sim/A/A06 Sim/A/A04 Sim/B/B02 ;-4,15 (0,16 | 9 | 0,44) -4,07 (1,33 | 5 | 0) -4,07 (2,72 | 5 | 0) -4,07 (222,08 | 1 | 0) -4,06 (10259,36 | 1 | 0) 
P000555;4,62;0,12;58;0,86;Sim/C/C09;4,24;0,22;5;0,4;Sim/B/B02 Sim/C/C09 Sim/C/C04 ;4,03 (1,72 | 5 | 0,8) 4,24 (0,22 | 5 | 0,4) 4,33 (0,25 | 10 | 0,7) 
P000556;-0,21;0,08;87;0,51;Sim/C/C01;-1,06;0,23;6;0,33;Sim/C/C01 Sim/B/B02 Sim/A/A04 Sim/B/B03 ;-1,06 (0,23 | 6 | 0,33) -0,5 (0,24 | 10 | 0) -0,41 (0,25 | 7 | 0,57) -0,27 (0,76 | 5 | 0) 
P000557;-5,34;0,73;23;0,04;;;;;;Sim/B/B01 Sim/A/A05 Sim/A/A06 Sim/B/B02 Sim/B/B03 Sim/A/A04 ;-6,22 (7,74 | 5 | 0) -5,41 (4,24 | 5 | 0) -5,4 (4,44 | 5 | 0) -5,36 (10,28 | 1 | 0) -5,36 (9,79 | 1 | 0) -5,34 (8341,27 | 1 | 0) 
P000558;3,18;0,1;47;0,6;Sim/B/B03;2,05;0,49;10;0,8;Sim/C/C04 Sim/B/B03 Sim/C/C10 Sim/B/B04 ;2,02 (0,7 | 7 | 0,14) 2,05 (0,49 | 10 | 0,8) 2,94 (0,24 | 5 | 0,4) 3 (0,22 | 4 | 0,5) 
P000559;0,77;0,1;60;0,7;Sim/A/A04;0,42;0,26;10;0,7;Sim/B/B02 Sim/A/A04 ;0,31 (0,23 | 4 | 0,5) 0,42 (0,26 | 10 | 0,7) 
P000560;-4,68;0,18;32;0,09;;;;;;Sim/A/A03 Sim/B/B01 Sim/B/B02 Sim/B/B03 Sim/A/A06 ;-5,13 (0,55 | 10 | 0,1) -4,69 (4,99 | 5 | 0) -4,68 (9,5 | 1 | 0) -4,68 (8,89 | 1 | 0) -4,68 (3,39 | 5 | 0) 
P000561;3,99;0,09;72;0,67;Sim/C/C05;3,58;0,2;5;0,4;Sim/B/B01 Sim/C/C07 Sim/C/C05 Sim/B/B04 ;2,01 (0,56 | 6 | 0,83) 3,57 (0,22 | 4 | 0,5) 3,58 (0,2 | 5 | 0,4) 3,65 (0,25 | 10 | 0,8) 
P000562;5,55;0,33;50;0,94;Sim/C/C09;5,37;0,43;10;0,9;Sim/B/B03 Sim/C/C06 Sim/C/C09 ;2,81 (1,97 | 5 | 0,8) 4,92 (0,56 | 8 | 0,88) 5,37 (0,43 | 10 | 0,9) 
P000563;5,75;0,64;31;0,94;;;;;;Sim/B/B02 ;3,09 (0,65 | 5 | 0,6) 
P000564;6,5;1,31;31;0,97;;;;;;Sim/C/C06 ;5,33 (1,28 | 5 | 0,8) 
P000565;-2,93;0,16;44;0,36;Sim/A/A02;-3,24;0,48;10;0,1;Sim/A/A02 Sim/A/A05 Sim/A/A06 Sim/B/B01 ;-3,24 (0,48 | 10 | 0,1) -3,01 (0,24 | 10 | 0,3) -2,94 (1,44 | 5 | 0) -2,93 (2 | 5 | 0) 
P000566;-3,3;0,19;41;0,44;Sim/A/A05;-3,49;0,48;10;0,1;Sim/A/A05 Sim/A/A06 Sim/A/A04 ;-3,49 (0,48 | 10 | 0,1) -3,32 (1,83 | 5 | 0) -3,31 (25,88 | 1 | 0) 
P000567;4,01;0,09;64;0,67;Sim/C/C04;3,48;0,24;8;0,5;Sim/B/B02 Sim/C/C04 Sim/C/C10 Sim/C/C08 Sim/C/C07 ;3,26 (0,79 | 5 | 0,8) 3,48 (0,24 | 8 | 0,5) 3,72 (0,19 | 5 | 0,6) 3,95 (0,26 | 10 | 0,2) 3,98 (0,25 | 3 | 0,67) 
P000568;-3,05;0,19;34;0,24;Sim/A/A01;-3,74;0,22;6;0,5;Sim/A/A01 Sim/A/A02 Sim/A/A06 Sim/A/A04 ;-3,74 (0,22 | 6 | 0,5) -3,24 (0,48 | 10 | 0,1) -3,07 (1,56 | 5 | 0) -3,06 (12,58 | 1 | 0) 
P000569;-3,86;0,16;37;0,3;Sim/A/A01;-4,27;0,23;5;0,4;Sim/A/A01 Sim/A/A05 Sim/B/B01 Sim/B/B03 ;-4,27 (0,23 | 5 | 0,4) -3,87 (1,08 | 5 | 0) -3,86 (3,62 | 5 | 0) -3,86 (7,95 | 1 | 0) 
P000570;4,71;0,11;75;0,87;Sim/C/C04;4,29;0,25;10;0,7;Sim/B/B01 Sim/C/C04 Sim/C/C08 ;2,65 (1,22 | 5 | 0,8) 4,29 (0,25 | 10 | 0,7) 4,3 (0,23 | 5 | 0,4) 
P000571;5,85;0,72;31;0,94;;;;;;Sim/B/B04 Sim/C/C06 ;4,47 (0,98 | 5 | 0,8) 5,33 (1,28 | 5 | 0,8) 
P000572;3,38;0,1;40;0,68;Sim/C/C05;3,38;0,2;5;0,6;Sim/B/B03 Sim/C/C07 Sim/B/B04 Sim/B/B02 Sim/C/C05 ;2,23 (0,89 | 5 | 0,8) 3,19 (0,23 | 4 | 0,5) 3,2 (0,25 | 4 | 0,5) 3,26 (0,79 | 5 | 0,8) 3,38 (0,2 | 5 | 0,6) 
P000573;0,44;0,09;85;0,62;Sim/C/C03;-0,12;0,3;10;0,4;Sim/C/C03 Sim/B/B03 Sim/B/B01 Sim/C/C01 ;-0,12 (0,3 | 10 | 0,4) 0,13 (0,35 | 10 | 0,1) 0,26 (0,27 | 10 | 0,5) 0,32 (0,32 | 10 | 0,8) 
P000574;1,38;0,14;54;0,76;Sim/B/B03;1,16;0,2;5;0,6;Sim/A/A04 Sim/B/B03 Sim/B/B02 Sim/C/C04 Sim/C/C07 ;0,92 (0,55 | 7 | 0,86) 1,16 (0,2 | 5 | 0,6) 1,18 (0,39 | 10 | 0,5) 1,38 (2,57 | 1 | 0) 1,38 (2,34 | 1 | 0) 
P000575;-3,63;0,17;35;0,26;Sim/A/A03;-4,12;0,21;5;0,4;Sim/A/A03 Sim/A/A06 Sim/A/A04 Sim/B/B02 ;-4,12 (0,21 | 5 | 0,4) -3,66 (2,24 | 5 | 0) -3,65 (68,37 | 1 | 0) -3,63 (5,62 | 5 | 0) 
P000576;-2,03;0,16;28;0,25;Sim/A/A05;-2,22;0,24;5;0,6;Sim/A/A05 Sim/B/B01 Sim/A/A04 ;-2,22 (0,24 | 5 | 0,6) -2,05 (0,71 | 5 | 0) -2,04 (0,6 | 5 | 0) 
P000577;6,38;1,2;31;0,97;;;;;;Sim/B/B04 ;4,47 (0,98 | 5 | 0,8) 
P000578;-1,85;0,15;42;0,36;Sim/A/A02;-2,49;0,24;5;0,4;Sim/A/A02 Sim/A/A06 ;-2,49 (0,24 | 5 | 0,4) -1,96 (0,63 | 8 | 0,13) 
P000579;-0,56;0,08;56;0,48;Sim/A/A07;-0,92;0,22;7;0,29;Sim/C/C03 Sim/A/A07 Sim/A/A04 Sim/A/A06 Sim/B/B01 Sim/A/A02 ;-1,03 (0,53 | 6 | 0,17) -0,92 (0,22 | 7 | 0,29) -0,84 (0,21 | 5 | 0,6) -0,84 (0,18 | 4 | 0,5) -0,67 (0,26 | 10 | 0,5) -0,64 (0,24 | 7 | 0,57) 
P000580;0,94;0,11;58;0,71;Sim/B/B02;0,5;0,25;6;0,33;Sim/B/B02 Sim/C/C03 Sim/A/A02 Sim/B/B01 ;0,5 (0,25 | 6 | 0,33) 0,77 (0,21 | 6 | 0,5) 0,83 (0,39 | 10 | 0,9) 0,84 (0,25 | 10 | 0,5) 
P000581;6,06;0,91;31;0,94;;;;;;Sim/B/B03 Sim/C/C06 ;2,45 (1,28 | 5 | 0,8) 5,33 (1,28 | 5 | 0,8) 
P000582;0,98;0,11;62;0,69;Sim/A/A04;0,44;0,27;10;0,7;Sim/A/A04 Sim/B/B03 Sim/C/C02 Sim/B/B01 ;0,44 (0,27 | 10 | 0,7) 0,6 (0,24 | 5 | 0,2) 0,7 (0,29 | 10 | 0,7) 0,95 (0,25 | 7 | 0,43) 
P000583;4,22;0,09;83;0,73;Sim/B/B02;2,72;0,38;10;0,7;Sim/B/B02 Sim/C/C04 Sim/C/C09 ;2,72 (0,38 | 10 | 0,7) 3,71 (0,22 | 10 | 0,4) 4,18 (0,24 | 5 | 0) 
